section_id,term,department,cross_list_group,course_description,section_number,title,credits,level,status,enrollment_limit,actual_enrollment,cross_list_enrollment,waitlist
73026,201770,BIS,-,BIS 300,1,Understanding Interdis Studies,3,Undergraduate - Upper Division,CN,23,22,0,2
71596,201770,BIS,-,BIS 300,3,Understanding Interdis Studies,3,Undergraduate - Upper Division,CN,20,20,0,0
83044,201770,BIS,-,BIS 300,6,Understanding Interdis Studies,3,Undergraduate - Upper Division,CN,20,13,0,0
83390,201770,BIS,-,BIS 300,7,Understanding Interdis Studies,3,Undergraduate - Upper Division,CN,20,6,0,0
82695,201770,BIS,-,BIS 300,DL6,Understanding Interdis Studies,3,Undergraduate - Upper Division,CN,20,21,0,0
75960,201770,BIS,-,BIS 390,1,The Research Process,3,Undergraduate - Upper Division,CN,20,21,0,0
83465,201770,BIS,-,BIS 390,2,The Research Process,3,Undergraduate - Upper Division,CN,20,7,0,0
79086,201770,BIS,-,BIS 490,1,RS: Bach Individual Study Proj,3,Undergraduate - Upper Division,CN,20,14,0,0
79087,201770,BIS,-,BIS 490,3,RS: Bach Individual Study Proj,3,Undergraduate - Upper Division,CN,20,19,0,0
73761,201770,BIS,-,BIS 491,1,Senior Project Presentation,1,Undergraduate - Upper Division,CN,15,8,0,0
74215,201770,BIS,-,BIS 491,2,Senior Project Presentation,1,Undergraduate - Upper Division,CN,15,9,0,0
79082,201770,BIS,-,BIS 491,3,Senior Project Presentation,1,Undergraduate - Upper Division,CN,15,15,0,1
74164,201770,COMM,-,COMM 100,2,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70162,201770,COMM,-,COMM 100,3,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
72988,201770,COMM,-,COMM 100,4,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
73574,201770,COMM,-,COMM 100,5,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70150,201770,COMM,-,COMM 100,6,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70152,201770,COMM,-,COMM 100,11,Public Speaking,3,Undergraduate - Lower Division,O,24,23,0,0
70153,201770,COMM,-,COMM 100,12,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70154,201770,COMM,-,COMM 100,13,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70155,201770,COMM,-,COMM 100,14,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
74169,201770,COMM,-,COMM 100,15,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70156,201770,COMM,-,COMM 100,16,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
72347,201770,COMM,-,COMM 100,17,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
74170,201770,COMM,-,COMM 100,18,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
75062,201770,COMM,-,COMM 100,19,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70157,201770,COMM,EK,COMM 100,20,Public Speaking,3,Undergraduate - Lower Division,WL,24,24,26,0
70158,201770,COMM,-,COMM 100,21,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70159,201770,COMM,-,COMM 100,23,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70160,201770,COMM,-,COMM 100,24,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
70161,201770,COMM,-,COMM 100,25,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
74904,201770,COMM,-,COMM 100,27,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
74168,201770,COMM,-,COMM 100,28,Public Speaking,3,Undergraduate - Lower Division,CL,20,20,0,0
83180,201770,COMM,-,COMM 100,29,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
72674,201770,COMM,-,COMM 100,30,Public Speaking,3,Undergraduate - Lower Division,CL,20,20,0,0
83206,201770,COMM,-,COMM 100,31,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
83207,201770,COMM,-,COMM 100,32,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
74326,201770,COMM,-,COMM 100,DL1,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
74327,201770,COMM,-,COMM 100,DL2,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
74328,201770,COMM,-,COMM 100,DL3,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
74329,201770,COMM,-,COMM 100,DL4,Public Speaking,3,Undergraduate - Lower Division,CL,24,24,0,0
75065,201770,COMM,-,COMM 101,6,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75080,201770,COMM,-,COMM 101,7,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75063,201770,COMM,-,COMM 101,8,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70164,201770,COMM,-,COMM 101,9,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70165,201770,COMM,-,COMM 101,10,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75066,201770,COMM,2H,COMM 101,11,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
75067,201770,COMM,EJ,COMM 101,12,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
70167,201770,COMM,-,COMM 101,13,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70168,201770,COMM,EL,COMM 101,14,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
75068,201770,COMM,-,COMM 101,15,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75069,201770,COMM,-,COMM 101,16,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70170,201770,COMM,-,COMM 101,17,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70171,201770,COMM,-,COMM 101,18,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75070,201770,COMM,-,COMM 101,19,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75071,201770,COMM,-,COMM 101,20,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70173,201770,COMM,-,COMM 101,21,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70174,201770,COMM,-,COMM 101,22,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
73005,201770,COMM,-,COMM 101,23,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75072,201770,COMM,-,COMM 101,24,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75073,201770,COMM,-,COMM 101,25,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70176,201770,COMM,EM,COMM 101,26,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
70177,201770,COMM,-,COMM 101,27,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
73006,201770,COMM,-,COMM 101,28,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75074,201770,COMM,-,COMM 101,29,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75075,201770,COMM,EN,COMM 101,30,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
70178,201770,COMM,-,COMM 101,31,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,23,0,0
70179,201770,COMM,-,COMM 101,33,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,23,0,0
75076,201770,COMM,-,COMM 101,34,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70180,201770,COMM,-,COMM 101,36,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70182,201770,COMM,-,COMM 101,37,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75077,201770,COMM,-,COMM 101,38,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
75078,201770,COMM,-,COMM 101,39,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,23,0,0
75081,201770,COMM,EO,COMM 101,40,Interperson and Group Interact,3,Undergraduate - Lower Division,WL,22,22,24,0
70183,201770,COMM,-,COMM 101,41,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
80327,201770,COMM,EP,COMM 101,42,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
80322,201770,COMM,EQ,COMM 101,43,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
80326,201770,COMM,ER,COMM 101,44,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
70199,201770,COMM,-,COMM 101,45,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
74944,201770,COMM,-,COMM 101,47,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70186,201770,COMM,-,COMM 101,48,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70188,201770,COMM,-,COMM 101,49,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
80325,201770,COMM,-,COMM 101,50,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70189,201770,COMM,-,COMM 101,51,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
80324,201770,COMM,-,COMM 101,52,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70191,201770,COMM,ES,COMM 101,53,Interperson and Group Interact,3,Undergraduate - Lower Division,WL,24,24,26,0
70192,201770,COMM,ET,COMM 101,54,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
80323,201770,COMM,-,COMM 101,55,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70194,201770,COMM,-,COMM 101,56,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
74943,201770,COMM,EU,COMM 101,57,Interperson and Group Interact,3,Undergraduate - Lower Division,WL,24,24,26,0
70193,201770,COMM,EV,COMM 101,58,Interperson and Group Interact,3,Undergraduate - Lower Division,O,24,24,24,0
70195,201770,COMM,-,COMM 101,59,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
80321,201770,COMM,EW,COMM 101,60,Interperson and Group Interact,3,Undergraduate - Lower Division,WL,22,23,25,0
70196,201770,COMM,EX,COMM 101,61,Interperson and Group Interact,3,Undergraduate - Lower Division,WL,22,22,24,0
80320,201770,COMM,-,COMM 101,62,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
83353,201770,COMM,-,COMM 101,63,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
83354,201770,COMM,-,COMM 101,64,Interperson and Group Interact,3,Undergraduate - Lower Division,CL,24,24,0,0
70204,201770,COMM,-,COMM 140,1,Forensic Seminar Creative Arts,1,Undergraduate - Lower Division,O,20,8,0,0
70206,201770,COMM,-,COMM 141,1,Forensics Sem Re-Creative Arts,1,Undergraduate - Lower Division,O,20,2,0,0
70207,201770,COMM,-,COMM 142,1,Foren Sem Deb: Aff Strategies,1,Undergraduate - Lower Division,O,40,1,0,0
70208,201770,COMM,-,COMM 143,1,Foren Sem Deb: Neg Strategies,1,Undergraduate - Lower Division,O,40,2,0,0
70209,201770,COMM,-,COMM 145,1,Newspaper Workshop,1,Undergraduate - Lower Division,O,12,10,0,0
70210,201770,COMM,YH,COMM 148,1,Radio Workshop I,1,Undergraduate - Lower Division,O,12,11,11,0
70211,201770,COMM,YG,COMM 148,2,Radio Workshop I,1,Undergraduate - Lower Division,O,12,10,11,0
78110,201770,COMM,-,COMM 157,1,Digital Media Workshop,1,Undergraduate - Lower Division,O,24,20,0,0
73571,201770,COMM,-,COMM 200,1,Communication Theory,3,Undergraduate - Lower Division,WL,35,35,0,0
72515,201770,COMM,-,COMM 200,2,Communication Theory,3,Undergraduate - Lower Division,O,45,33,0,0
72539,201770,COMM,-,COMM 200,3,Communication Theory,3,Undergraduate - Lower Division,O,45,38,0,0
72516,201770,COMM,-,COMM 200,DL1,Communication Theory,3,Undergraduate - Lower Division,O,45,35,0,0
70212,201770,COMM,-,COMM 202,1,Media and Society,3,Undergraduate - Lower Division,WL,40,40,0,4
72838,201770,COMM,-,COMM 203,1,Introduction to Journalism,3,Undergraduate - Lower Division,WL,40,40,0,1
74022,201770,COMM,-,COMM 204,1,Introduction Public Relations,3,Undergraduate - Lower Division,O,40,38,0,0
74059,201770,COMM,-,COMM 204,2,Introduction Public Relations,3,Undergraduate - Lower Division,O,36,33,0,0
81881,201770,COMM,-,COMM 208,1,Intro Media Production,3,Undergraduate - Lower Division,CL,22,22,0,0
78111,201770,COMM,-,COMM 208,3,Intro Media Production,3,Undergraduate - Lower Division,WL,24,25,0,4
71762,201770,COMM,-,COMM 210,1,Voice and Articulation,3,Undergraduate - Lower Division,WL,24,24,0,0
71621,201770,COMM,-,COMM 260,1,Basic Debate Thry and Practice,3,Undergraduate - Lower Division,O,24,13,0,0
70213,201770,COMM,-,COMM 300,1,Foundations Public Communicatn,3,Undergraduate - Upper Division,WL,30,30,0,0
70214,201770,COMM,-,COMM 300,2,Foundations Public Communicatn,3,Undergraduate - Upper Division,WL,30,30,0,2
73030,201770,COMM,-,COMM 300,3,Foundations Public Communicatn,3,Undergraduate - Upper Division,WL,30,30,0,0
70215,201770,COMM,-,COMM 300,4,Foundations Public Communicatn,3,Undergraduate - Upper Division,O,30,29,0,0
72547,201770,COMM,-,COMM 300,DL1,Foundations Public Communicatn,3,Undergraduate - Upper Division,WL,28,28,0,1
81523,201770,COMM,-,COMM 301,1,Foundations Interpersonal Comm,3,Undergraduate - Upper Division,O,45,31,0,0
70220,201770,COMM,-,COMM 302,1,Foundations of Media Theory,3,Undergraduate - Upper Division,WL,45,45,0,0
70221,201770,COMM,-,COMM 302,2,Foundations of Media Theory,3,Undergraduate - Upper Division,O,45,41,0,0
72538,201770,COMM,-,COMM 302,DL1,Foundations of Media Theory,3,Undergraduate - Upper Division,O,45,29,0,0
70222,201770,COMM,-,COMM 303,1,Writing Across the Media,3,Undergraduate - Upper Division,WL,24,26,0,1
70223,201770,COMM,-,COMM 303,2,Writing Across the Media,3,Undergraduate - Upper Division,WL,24,24,0,2
70224,201770,COMM,-,COMM 303,3,Writing Across the Media,3,Undergraduate - Upper Division,WL,24,24,0,0
72348,201770,COMM,-,COMM 303,4,Writing Across the Media,3,Undergraduate - Upper Division,WL,24,24,0,2
74312,201770,COMM,-,COMM 304,1,Fnd Health Communication,3,Undergraduate - Upper Division,O,35,34,0,0
70225,201770,COMM,-,COMM 305,1,Foundations Intercultural Comm,3,Undergraduate - Upper Division,WL,45,45,0,0
70226,201770,COMM,G1,COMM 305,2,Foundations Intercultural Comm,3,Undergraduate - Upper Division,O,41,38,43,0
70227,201770,COMM,-,COMM 305,3,Foundations Intercultural Comm,3,Undergraduate - Upper Division,WL,45,45,0,0
72124,201770,COMM,Z1,COMM 305,DL1,Foundations Intercultural Comm,3,Undergraduate - Upper Division,WL,43,43,48,2
70229,201770,COMM,-,COMM 320,1,Business and Professional Comm,3,Undergraduate - Upper Division,O,26,23,0,0
70230,201770,COMM,-,COMM 320,2,Business and Professional Comm,3,Undergraduate - Upper Division,WL,26,26,0,0
71781,201770,COMM,-,COMM 326,1,Rhet Soc Mvmts/Pol Contr,3,Undergraduate - Upper Division,O,40,39,0,0
75616,201770,COMM,-,COMM 331,1,Adv Principles Public Relatns,3,Undergraduate - Upper Division,WL,27,27,0,5
72836,201770,COMM,-,COMM 332,1,Nonverbal Communication,3,Undergraduate - Upper Division,WL,30,30,0,0
73247,201770,COMM,-,COMM 334,1,Family/Health Communication,3,Undergraduate - Upper Division,WL,30,30,0,0
70234,201770,COMM,-,COMM 335,1,Organizational Communication,3,Undergraduate - Upper Division,O,36,31,0,0
70235,201770,COMM,-,COMM 335,2,Organizational Communication,3,Undergraduate - Upper Division,O,36,18,0,0
70236,201770,COMM,-,COMM 340,1,Forensic Seminar Creative Arts,1,Undergraduate - Upper Division,O,20,5,0,0
70238,201770,COMM,-,COMM 341,1,Forensics Sem Re-Creative Arts,1,Undergraduate - Upper Division,O,20,5,0,0
70239,201770,COMM,-,COMM 342,1,Foren Sem Deb: Aff Strategies,1,Undergraduate - Upper Division,O,10,0,0,0
70240,201770,COMM,-,COMM 343,1,Foren Sem Deb: Neg Strategies,1,Undergraduate - Upper Division,O,10,1,0,0
70241,201770,COMM,-,COMM 345,1,Newspaper Workshop II,1,Undergraduate - Upper Division,O,12,3,0,0
71536,201770,COMM,-,COMM 347,1,Cable TV Programming/Marketing,1,Undergraduate - Upper Division,O,10,6,0,0
70243,201770,COMM,YI,COMM 348,1,Radio Workshop II,1,Undergraduate - Upper Division,O,12,3,4,0
72349,201770,COMM,-,COMM 352,1,News Editing,3,Undergraduate - Upper Division,WL,24,26,0,1
70247,201770,COMM,-,COMM 359,1,Media Management,3,Undergraduate - Upper Division,WL,28,28,0,0
70248,201770,COMM,-,COMM 360,2,Digital Postproduction,3,Undergraduate - Upper Division,O,24,16,0,0
74339,201770,COMM,-,COMM 361,DL1,Online Journalism,3,Undergraduate - Upper Division,WL,20,20,0,2
70249,201770,COMM,-,COMM 362,1,Argument and Public Policy,3,Undergraduate - Upper Division,O,40,14,0,0
72057,201770,COMM,-,COMM 362,2,Argument and Public Policy,3,Undergraduate - Upper Division,O,24,13,0,0
75194,201770,COMM,-,COMM 364,1,Videography,3,Undergraduate - Upper Division,O,20,19,0,1
81936,201770,COMM,0W,COMM 365,1,"Gender, Race & Class in Media",3,Undergraduate - Upper Division,O,20,20,32,0
80328,201770,COMM,-,COMM 370,1,Feature Writing,3,Undergraduate - Upper Division,O,25,23,0,0
70251,201770,COMM,-,COMM 375,1,Mass Comm Advert and Promotion,3,Undergraduate - Upper Division,O,42,30,0,0
73399,201770,COMM,-,COMM 380,1,Media Criticism,3,Undergraduate - Upper Division,WL,40,42,0,1
79530,201770,COMM,-,COMM 380,DL1,Media Criticism,3,Undergraduate - Upper Division,WL,20,20,0,5
78235,201770,COMM,-,COMM 388,1,Contemporary PR & Social Media,3,Undergraduate - Upper Division,WL,30,30,0,2
74172,201770,COMM,-,COMM 390,1,Issues in Public Relations,3,Undergraduate - Upper Division,O,35,17,0,0
70253,201770,COMM,-,COMM 391,1,Writing for Public Relations,3,Undergraduate - Upper Division,O,25,15,0,0
70255,201770,COMM,-,COMM 400,1,Research Methods in Comm,3,Undergraduate - Upper Division,WL,34,33,0,3
71625,201770,COMM,-,COMM 400,2,Research Methods in Comm,3,Undergraduate - Upper Division,O,35,34,0,0
71876,201770,COMM,-,COMM 400,3,Research Methods in Comm,3,Undergraduate - Upper Division,O,35,24,0,0
75197,201770,COMM,-,COMM 400,4,Research Methods in Comm,3,Undergraduate - Upper Division,O,35,22,0,0
72665,201770,COMM,-,COMM 430,1,Persuasion,3,Undergraduate - Upper Division,WL,30,30,0,5
82071,201770,COMM,-,COMM 430,DL1,Persuasion,3,Undergraduate - Upper Division,CL,25,25,0,0
83331,201770,COMM,-,COMM 430,DL2,Persuasion,3,Undergraduate - Upper Division,CL,25,25,0,0
70257,201770,COMM,-,COMM 434,1,Interviewing,3,Undergraduate - Upper Division,O,24,19,0,0
70258,201770,COMM,-,COMM 450,1,Internship in Communication,3,Undergraduate - Upper Division,O,45,19,0,0
70260,201770,COMM,-,COMM 451,1,Facilitating Comm Education,3,Undergraduate - Upper Division,CN,12,3,0,0
70261,201770,COMM,-,COMM 452,1,Media Production Practicum,3-Jan,Undergraduate - Upper Division,CN,12,0,0,0
70263,201770,COMM,-,COMM 454,1,Free Speech and Ethics,3,Undergraduate - Upper Division,WL,40,40,0,0
70264,201770,COMM,-,COMM 454,2,Free Speech and Ethics,3,Undergraduate - Upper Division,O,40,39,0,0
70265,201770,COMM,-,COMM 475,1,Journalism Law,3,Undergraduate - Upper Division,O,35,28,0,0
81396,201770,COMM,-,COMM 490,2,Honors Research Methods Comm,3,Undergraduate - Upper Division,CN,15,5,0,0
80329,201770,COMM,BB,COMM 590,1,Appld Scientific Communication,3,Graduate - First,O,10,3,10,0
70266,201770,COMM,-,COMM 600,1,Intro to Graduate Studies,3,Graduate - First,O,20,13,0,0
80330,201770,COMM,-,COMM 635,1,Fndtns of Organizational Comm,3,Graduate - First,O,20,14,0,0
80331,201770,COMM,-,COMM 637,1,Risk Communication,3,Graduate - First,O,20,19,0,0
72541,201770,COMM,-,COMM 639,1,Science Communication,3,Graduate - First,O,20,10,0,0
81626,201770,COMM,BB,COMM 641,1,Adv Communication Skills STEM,3,Graduate - First,O,10,7,10,0
70268,201770,COMM,-,COMM 650,1,Research Methodologies-Comm,3,Graduate - First,O,20,16,0,0
71740,201770,COMM,-,COMM 650,2,Research Methodologies-Comm,3,Graduate - First,O,20,5,0,0
75217,201770,COMM,-,COMM 670,1,Social Marketing,3,Graduate - First,O,20,6,0,0
73112,201770,COMM,-,COMM 700,1,Building Social Science Theory,3,Graduate - Advanced,O,12,9,0,0
72550,201770,COMM,-,COMM 706,1,Strategic Communication,3,Graduate - Advanced,O,20,10,0,0
80332,201770,COMM,-,COMM 720,1,Consumer-Provider Hlth Comm,3,Graduate - Advanced,O,20,11,0,0
80333,201770,COMM,-,COMM 775,1,Media Content Analysis,3,Graduate - Advanced,O,20,16,0,0
70270,201770,COMM,-,COMM 798,1,Communication Studies Project,3,Graduate - Advanced,O,20,6,0,0
71720,201770,CRIM,-,CRIM 100,1,Introduct to Criminal Justice,3,Undergraduate - Lower Division,WL,145,144,0,2
73256,201770,CRIM,FW,CRIM 100,2,Introduct to Criminal Justice,3,Undergraduate - Lower Division,WL,145,145,147,2
74427,201770,CRIM,-,CRIM 100,3,Introduct to Criminal Justice,3,Undergraduate - Lower Division,WL,145,144,0,5
74428,201770,CRIM,-,CRIM 210,1,Introduction to Criminology,3,Undergraduate - Lower Division,O,60,55,0,0
72418,201770,CRIM,-,CRIM 220,1,Introduction Law and Society,3,Undergraduate - Lower Division,WL,60,60,0,0
72040,201770,CRIM,-,CRIM 230,1,Introduction Homeland Security,3,Undergraduate - Lower Division,WL,60,60,0,0
72940,201770,CRIM,-,CRIM 230,2,Introduction Homeland Security,3,Undergraduate - Lower Division,O,60,38,0,0
75995,201770,CRIM,-,CRIM 230,3,Introduction Homeland Security,3,Undergraduate - Lower Division,O,60,18,0,0
80340,201770,CRIM,-,CRIM 302,1,Deliquency,3,Undergraduate - Upper Division,O,45,35,0,0
73884,201770,CRIM,-,CRIM 304,1,Computer Crime/Forens/Auditing,3,Undergraduate - Upper Division,WL,45,45,0,0
73522,201770,CRIM,-,CRIM 305,1,Crime and Crime Policy,3,Undergraduate - Upper Division,O,45,39,0,0
71721,201770,CRIM,-,CRIM 306,1,Criminal Justice Ethics,3,Undergraduate - Upper Division,O,45,33,0,0
71722,201770,CRIM,-,CRIM 306,2,Criminal Justice Ethics,3,Undergraduate - Upper Division,O,45,27,0,0
72374,201770,CRIM,-,CRIM 306,3,Criminal Justice Ethics,3,Undergraduate - Upper Division,WL,44,44,0,0
72703,201770,CRIM,-,CRIM 306,4,Criminal Justice Ethics,3,Undergraduate - Upper Division,WL,36,36,0,0
80341,201770,CRIM,-,CRIM 306,5,Criminal Justice Ethics,3,Undergraduate - Upper Division,WL,45,45,0,1
80342,201770,CRIM,-,CRIM 306,6,Criminal Justice Ethics,3,Undergraduate - Upper Division,WL,45,45,0,0
80344,201770,CRIM,-,CRIM 307,2,Social Inequality/Crime/Justic,3,Undergraduate - Upper Division,WL,45,45,0,0
81712,201770,CRIM,-,CRIM 307,3,Social Inequality/Crime/Justic,3,Undergraduate - Upper Division,O,45,44,0,0
81713,201770,CRIM,-,CRIM 308,2,Human Rights and Justice,3,Undergraduate - Upper Division,CL,45,45,0,0
71895,201770,CRIM,-,CRIM 310,1,Intro Intelligence Community,3,Undergraduate - Upper Division,WL,45,44,0,3
73408,201770,CRIM,-,CRIM 310,2,Intro Intelligence Community,3,Undergraduate - Upper Division,O,45,43,0,0
75990,201770,CRIM,-,CRIM 310,3,Intro Intelligence Community,3,Undergraduate - Upper Division,WL,45,45,0,0
79050,201770,CRIM,-,CRIM 310,6,Intro Intelligence Community,3,Undergraduate - Upper Division,WL,45,45,0,1
72834,201770,CRIM,-,CRIM 312,1,Intelligence Analysis Techniqu,3,Undergraduate - Upper Division,WL,45,45,0,1
73258,201770,CRIM,-,CRIM 312,2,Intelligence Analysis Techniqu,3,Undergraduate - Upper Division,WL,45,45,0,0
80345,201770,CRIM,-,CRIM 312,3,Intelligence Analysis Techniqu,3,Undergraduate - Upper Division,O,45,20,0,0
80346,201770,CRIM,-,CRIM 312,4,Intelligence Analysis Techniqu,3,Undergraduate - Upper Division,O,45,18,0,0
72415,201770,CRIM,-,CRIM 315,1,Research Methods/Analysis Crim,3,Undergraduate - Upper Division,WL,45,44,0,3
75996,201770,CRIM,-,CRIM 315,3,Research Methods/Analysis Crim,3,Undergraduate - Upper Division,WL,45,44,0,4
80347,201770,CRIM,-,CRIM 315,4,Research Methods/Analysis Crim,3,Undergraduate - Upper Division,WL,45,46,0,5
81717,201770,CRIM,-,CRIM 315,5,Research Methods/Analysis Crim,3,Undergraduate - Upper Division,CL,45,45,0,0
73259,201770,CRIM,-,CRIM 320,1,Crime and Place,3,Undergraduate - Upper Division,WL,45,45,0,2
80348,201770,CRIM,-,CRIM 350,1,Counterintelligence,3,Undergraduate - Upper Division,WL,45,45,0,7
73260,201770,CRIM,-,CRIM 400,1,Applied Criminal Psychology,3,Undergraduate - Upper Division,WL,45,45,0,0
73520,201770,CRIM,-,CRIM 400,2,Applied Criminal Psychology,3,Undergraduate - Upper Division,WL,45,45,0,13
72989,201770,CRIM,-,CRIM 401,1,Policing in America,3,Undergraduate - Upper Division,WL,45,45,0,0
78688,201770,CRIM,-,CRIM 401,3,Policing in America,3,Undergraduate - Upper Division,WL,45,45,0,1
72704,201770,CRIM,-,CRIM 402,1,Punishment and Corrections,3,Undergraduate - Upper Division,WL,45,45,0,0
80349,201770,CRIM,-,CRIM 403,1,Community Corrections,3,Undergraduate - Upper Division,O,45,19,0,0
73886,201770,CRIM,-,CRIM 404,1,Crime Victims/Victimization,3,Undergraduate - Upper Division,WL,45,45,0,0
78144,201770,CRIM,-,CRIM 404,3,Crime Victims/Victimization,3,Undergraduate - Upper Division,WL,45,45,0,0
78143,201770,CRIM,-,CRIM 405,4,Law and Justice Around World,3,Undergraduate - Upper Division,O,45,44,0,0
78680,201770,CRIM,-,CRIM 405,5,Law and Justice Around World,3,Undergraduate - Upper Division,O,45,43,0,2
81714,201770,CRIM,-,CRIM 405,6,Law and Justice Around World,3,Undergraduate - Upper Division,CL,45,45,0,0
81715,201770,CRIM,-,CRIM 405,7,Law and Justice Around World,3,Undergraduate - Upper Division,CL,45,45,0,0
80350,201770,CRIM,-,CRIM 406,1,Family Law and Justice System,3,Undergraduate - Upper Division,O,45,31,0,0
82419,201770,CRIM,-,CRIM 407,2,Adv Topics in Law and Society,3,Undergraduate - Upper Division,O,45,15,0,0
71723,201770,CRIM,-,CRIM 408,1,Criminal Courts,3,Undergraduate - Upper Division,O,45,44,0,0
71899,201770,CRIM,-,CRIM 409,1,Community Policing,3,Undergraduate - Upper Division,WL,45,45,0,0
72793,201770,CRIM,-,CRIM 410,1,Criminal Investigations,3,Undergraduate - Upper Division,O,45,38,0,0
80351,201770,CRIM,-,CRIM 410,3,Criminal Investigations,3,Undergraduate - Upper Division,WL,45,45,0,2
72141,201770,CRIM,-,CRIM 424,2,Const Law-Criminal Proc/Rights,3,Undergraduate - Upper Division,WL,45,45,0,0
